Fecha,Símbolo,Direccion,Jugada,Entrada,Stop,Riesgo,lotes,RU
2021-8-23 16:11:53,UAL,largo,Reversa,44.975,44.89,0.085,588.23529,50
2021-8-23 16:11:55,VZ,largo,Vela de cola,55.64,55.59,0.05,1000,50
2021-8-23 16:15:54,AMD,largo,Vela de cola,107.09,106.81,0.28,178.57143,50
2021-8-23 16:15:55,CSCO,largo,Vela de cola,58.445,58.32,0.125,400,50
2021-8-23 16:15:55,MRK,Corto,Vela Elefante,78.745,78.92,0.175,285.71429,50
2021-8-23 16:15:55,VZ,largo,Vela de cola,55.61,55.575,0.035,1428.57143,50
2021-8-23 16:17:54,CSCO,largo,Vela de cola,58.425,58.385,0.04,1250,50
2021-8-23 16:19:55,CSCO,largo,Vela de cola,58.43,58.4,0.03,1666.66667,50
2021-8-23 16:23:54,C,largo,Vela de cola,70.94,70.84,0.1,500,50
2021-8-23 16:23:53,MET,largo,Vela de cola,61.19,61.08,0.11,454.54545,50
2021-8-23 16:25:54,ORCL,largo,Vela Elefante,89.25,89.08,0.17,294.11765,50
2021-8-23 16:25:54,TWTR,largo,Vela de cola,63.9399,63.83,0.1099,454.95905,50
2021-8-23 16:29:54,VZ,largo,Vela de cola,55.63,55.6001,0.0299,1672.2408,50
2021-8-23 16:31:53,EBAY,Corto,Reversa,72.87,72.95,0.08,625,50
2021-8-23 16:31:54,SNAP,largo,Vela de cola,75.18,74.95,0.23,217.3913,50
2021-8-24 15:33:56,LVS,largo,VRI,41.52,41.21,0.31,161.29032,50
2021-8-24 15:33:55,TWTR,largo,VRI,65.02,64.73,0.29,172.41379,50
2021-8-24 15:33:55,VZ,Corto,VRI,55.3,55.34,0.04,1250,50
2021-8-24 15:35:55,AMD,largo,Vela de cola,108.8694,107.91,0.9594,52.11591,50
2021-8-24 15:35:55,MU,largo,Vela de cola,71.95,71.69,0.26,192.30769,50
2021-8-24 15:39:55,MRK,largo,Reversa,77.839,77.7,0.139,359.71223,50
2021-8-24 15:41:55,AAPL,Corto,Vela de cola,149.85,150.19,0.34,147.05882,50
2021-8-24 15:41:54,C,largo,VRI,71.9,71.76,0.14,357.14286,50
2021-8-24 15:41:55,LVS,Corto,Reversa,41.74,41.98,0.24,208.33333,50
2021-8-24 15:41:56,MRK,largo,Reversa,77.72,77.59,0.13,384.61538,50
2021-8-24 15:41:56,MS,largo,VRI,103.41,103.255,0.155,322.58065,50
2021-8-24 15:43:56,AMAT,Corto,Reversa,133.04,133.38,0.34,147.05882,50
2021-8-24 15:43:56,MRK,largo,Reversa,77.69,77.54,0.15,333.33333,50
2021-8-24 15:43:56,SNAP,Corto,Vela Elefante,75.18,75.6,0.42,119.04762,50
2021-8-24 15:45:56,SBUX,Corto,VRI,115.165,115.27,0.105,476.19048,50
2021-8-24 15:49:56,SBUX,Corto,Reversa,115.37,115.465,0.095,526.31579,50
2021-8-24 15:51:54,SBUX,Corto,Reversa,115.41,115.56,0.15,333.33333,50
2021-8-24 15:51:54,TWTR,largo,Vela de cola,64.46,64.258,0.202,247.52475,50
2021-8-24 15:53:56,SBUX,Corto,Reversa,115.385,115.5099,0.1249,400.32026,50
2021-8-24 15:55:54,AMAT,largo,Vela de cola,132.2399,131.86,0.3799,131.61358,50
2021-8-24 15:55:55,UBER,largo,Vela de cola,40.93,40.86,0.07,714.28571,50
2021-8-24 15:59:55,LVS,largo,Vela de cola,41.67,40.79,0.88,56.81818,50
2021-8-24 15:59:54,MS,largo,Vela de cola,103.33,102.69,0.64,78.125,50
2021-8-24 16:01:57,CSCO,Corto,Reversa,58.785,58.88,0.095,526.31579,50
2021-8-24 16:01:56,EBAY,largo,Vela de cola,73.485,73.4,0.085,588.23529,50
2021-8-24 16:03:55,EBAY,largo,Vela de cola,73.48,73.36,0.12,416.66667,50
2021-8-24 16:03:56,GILD,largo,VRI,72.065,72,0.065,769.23077,50
2021-8-24 16:03:54,MET,largo,Vela de cola,61.59,61.51,0.08,625,50
2021-8-25 15:33:53,CSCO,largo,VRI,59.8,59.57,0.23,217.3913,50
2021-8-25 15:33:54,MU,largo,VRI,73.2504,72.82,0.4304,116.171,50
2021-8-25 15:33:53,SBUX,largo,VRI,115.66,115.3615,0.2985,167.50419,50
2021-8-25 15:33:53,UBER,largo,VRI,40.56,40.288,0.272,183.82353,50
2021-8-25 15:33:52,WFC,largo,VRI,48.7731,48.585,0.1881,265.81606,50
2021-8-25 15:35:53,C,largo,Vela de cola,72.3,72.0441,0.2559,195.38882,50
2021-8-25 15:35:52,EBAY,largo,Vela de cola,72.98,72.705,0.275,181.81818,50
2021-8-25 15:35:54,MET,Corto,Vela de cola,61.67,61.83,0.16,312.5,50
2021-8-25 15:39:52,EBAY,largo,Vela Elefante,73.33,72.94,0.39,128.20513,50
2021-8-25 15:39:53,SNAP,largo,Vela Elefante,74.83,74.595,0.235,212.76596,50
2021-8-25 15:39:53,SNAP,largo,VRI,74.83,74.595,0.235,212.76596,50
2021-8-25 15:39:53,UBER,Corto,Vela de cola,40.11,40.2,0.09,555.55556,50
2021-8-25 15:41:53,UBER,Corto,Vela de cola,40.08,40.225,0.145,344.82759,50
2021-8-25 15:43:52,GILD,Corto,VRI,71.01,71.13,0.12,416.66667,50
2021-8-25 15:43:53,SNAP,Corto,VRI,74.3,74.51,0.21,238.09524,50
2021-8-25 15:45:53,AAPL,Corto,Vela de cola,149.6149,149.8,0.1851,270.12426,50
2021-8-25 15:45:53,GILD,largo,Reversa,71.05,70.92,0.13,384.61538,50
2021-8-25 15:47:54,AAPL,Corto,Vela de cola,149.4225,149.725,0.3025,165.28926,50
2021-8-25 15:47:54,XOM,Corto,Vela de cola,55.19,55.295,0.105,476.19048,50
2021-8-25 15:49:53,EBAY,Corto,Reversa,73.23,73.485,0.255,196.07843,50
2021-8-25 15:49:54,UAL,largo,VRI,47.61,47.45,0.16,312.5,50
2021-8-25 15:49:55,XOM,Corto,Vela de cola,55.243,55.305,0.062,806.45161,50
2021-8-25 15:51:54,EBAY,Corto,Reversa,73.46,73.7,0.24,208.33333,50
2021-8-25 15:51:54,INTC,largo,Vela de cola,53.95,53.883,0.067,746.26866,50
2021-8-25 15:51:53,TWTR,Corto,Vela de cola,63.8,63.9,0.1,500,50
2021-8-25 15:53:53,AAPL,largo,Reversa,149.42,149.2,0.22,227.27273,50
2021-8-25 15:53:52,EBAY,Corto,Reversa,73.48,73.78,0.3,166.66667,50
2021-8-25 15:53:54,INTC,largo,Vela de cola,53.93,53.88,0.05,1000,50
2021-8-25 15:53:53,KO,largo,Reversa,55.805,55.74,0.065,769.23077,50
2021-8-25 15:55:54,AAPL,largo,Reversa,149.44,149.15,0.29,172.41379,50
2021-8-25 15:55:53,C,Corto,Reversa,72.765,72.955,0.19,263.15789,50
2021-8-25 15:55:52,KO,largo,Reversa,55.775,55.735,0.04,1250,50
2021-8-25 15:55:54,TWTR,Corto,Vela de cola,63.712,63.8301,0.1181,423.37003,50
2021-8-25 15:55:54,UAL,Corto,Reversa,47.73,47.85,0.12,416.66667,50
2021-8-25 15:55:54,UBER,Corto,Reversa,40.87,40.95,0.08,625,50
2021-8-25 15:55:54,UBER,largo,VRI,40.95,40.87,0.08,625,50
2021-8-25 15:55:53,WFC,Corto,Reversa,49,49.08,0.08,625,50
2021-8-25 15:57:54,AAPL,largo,Reversa,149.43,149.16,0.27,185.18519,50
2021-8-25 15:57:54,C,Corto,Reversa,72.88,73.06,0.18,277.77778,50
2021-8-25 15:57:53,MU,largo,VRI,73.0884,72.92,0.1684,296.91211,50
2021-8-25 15:57:53,TWTR,Corto,Vela de cola,63.7143,63.85,0.1357,368.45984,50
2021-8-25 15:57:53,UBER,Corto,Reversa,40.86,40.95,0.09,555.55556,50
2021-8-25 15:57:54,WFC,Corto,Reversa,49.03,49.1,0.07,714.28571,50
2021-8-25 15:59:55,AAPL,largo,Reversa,149.431,149.27,0.161,310.55901,50
2021-8-25 15:59:54,C,Corto,Reversa,73,73.075,0.075,666.66667,50
2021-8-25 15:59:54,UBER,Corto,Reversa,40.88,41.075,0.195,256.41026,50
2021-8-25 15:59:54,WFC,Corto,Reversa,49.07,49.165,0.095,526.31579,50
2021-8-25 16:01:54,AAPL,largo,Reversa,149.36,149.2105,0.1495,334.44816,50
2021-8-25 16:01:53,C,Corto,Reversa,72.995,73.12,0.125,400,50
2021-8-25 16:01:54,KO,Corto,Vela de cola,55.88,55.97,0.09,555.55556,50
2021-8-25 16:01:53,MU,largo,Vela de cola,72.795,72.61,0.185,270.27027,50
2021-8-25 16:01:53,SNAP,Corto,VRI,74.12,74.3,0.18,277.77778,50
2021-8-25 16:01:54,UBER,Corto,Reversa,40.922,41.08,0.158,316.4557,50
2021-8-25 16:01:52,WFC,Corto,Reversa,49.1,49.23,0.13,384.61538,50
2021-8-25 16:03:54,C,Corto,Reversa,73.09,73.23,0.14,357.14286,50
2021-8-25 16:03:55,MS,Corto,Reversa,104.1137,104.2,0.0863,579.37428,50
2021-8-25 16:03:53,UBER,Corto,Reversa,40.97,41.075,0.105,476.19048,50
2021-8-25 16:03:52,VZ,largo,VRI,55.02,54.99,0.03,1666.66667,50
2021-8-25 16:03:54,WFC,Corto,Reversa,49.13,49.21,0.08,625,50
2021-8-25 16:05:54,KO,largo,Vela Elefante,56.08,55.98,0.1,500,50
2021-8-25 16:05:53,UBER,Corto,Reversa,41,41.175,0.175,285.71429,50
2021-8-25 16:07:54,MS,Corto,VRI,103.85,103.97,0.12,416.66667,50
2021-8-25 16:07:55,UBER,Corto,Reversa,41.02,41.15,0.13,384.61538,50
2021-8-25 16:09:53,CSCO,Corto,Reversa,59.5201,59.61,0.0899,556.17353,50
2021-8-25 16:09:53,GILD,Corto,Vela de cola,71.3226,71.39,0.0674,741.83976,50
2021-8-25 16:09:52,SNAP,Corto,VRI,73.66,73.8031,0.1431,349.40601,50
2021-8-25 16:09:54,TWTR,Corto,VRI,63.29,63.38,0.09,555.55556,50
2021-8-25 16:11:53,AMAT,largo,VRI,133.1998,133.02,0.1798,278.08676,50
2021-8-25 16:11:53,CSCO,Corto,Reversa,59.6033,59.72,0.1167,428.44901,50
2021-8-25 16:11:53,GILD,Corto,Vela de cola,71.33,71.41,0.08,625,50
2021-8-25 16:11:54,INTC,largo,VRI,53.94,53.905,0.035,1428.57143,50
2021-8-25 16:11:53,MRK,Corto,Vela de cola,76.72,76.82,0.1,500,50
2021-8-25 16:13:53,CSCO,Corto,Reversa,59.69,59.77,0.08,625,50
2021-8-25 16:13:52,GILD,Corto,Reversa,71.38,71.46,0.08,625,50
2021-8-25 16:13:54,MRK,Corto,Reversa,76.78,76.91,0.13,384.61538,50
2021-8-25 16:15:54,CSCO,Corto,Reversa,59.715,59.805,0.09,555.55556,50
2021-8-25 16:15:54,GILD,Corto,Reversa,71.32,71.395,0.075,666.66667,50
2021-8-25 16:15:53,LVS,Corto,VRI,42.49,42.55,0.06,833.33333,50
2021-8-25 16:15:54,MRK,Corto,Reversa,76.8338,76.9,0.0662,755.28701,50
2021-8-25 16:15:54,ORCL,Corto,Vela de cola,88.21,88.31,0.1,500,50
2021-8-25 16:15:53,SBUX,largo,Vela de cola,115.66,115.57,0.09,555.55556,50
2021-8-25 16:15:53,SBUX,Corto,VRI,115.57,115.66,0.09,555.55556,50
2021-8-25 16:17:55,CSCO,Corto,Reversa,59.745,59.8,0.055,909.09091,50
2021-8-25 16:17:53,GILD,Corto,Reversa,71.325,71.455,0.13,384.61538,50
2021-8-25 16:17:54,QCOM,largo,VRI,144.78,144.65,0.13,384.61538,50
2021-8-25 16:19:53,CSCO,Corto,Reversa,59.7344,59.79,0.0556,899.28058,50
2021-8-25 16:19:54,GILD,Corto,Reversa,71.27,71.34,0.07,714.28571,50
2021-8-25 16:19:53,MU,largo,Vela de cola,72.7266,72.545,0.1816,275.3304,50
2021-8-25 16:21:53,CSCO,Corto,Reversa,59.76,59.85,0.09,555.55556,50
2021-8-25 16:21:53,TWTR,largo,VRI,63.83,63.76,0.07,714.28571,50
2021-8-25 16:21:57,WFC,largo,Vela de cola,49.0765,48.96,0.1165,429.18455,50
2021-8-25 16:23:54,CSCO,Corto,Reversa,59.805,59.88,0.075,666.66667,50
2021-8-25 16:25:54,AAPL,Corto,VRI,148.77,148.87,0.1,500,50
2021-8-25 16:25:54,CSCO,Corto,Reversa,59.84,59.88,0.04,1250,50
2021-8-25 16:25:52,MRK,largo,VRI,76.91,76.865,0.045,1111.11111,50
2021-8-25 16:25:53,WFC,largo,Vela de cola,49.075,49.02,0.055,909.09091,50
2021-8-25 16:27:54,CSCO,Corto,Reversa,59.8513,59.9099,0.0586,853.24232,50
2021-8-25 16:27:53,WFC,largo,Vela de cola,49.09,49.02,0.07,714.28571,50
2021-8-25 16:29:54,AMAT,largo,Vela de cola,133.05,132.88,0.17,294.11765,50
2021-8-25 16:29:53,AMD,Corto,VRI,108.39,108.59,0.2,250,50
2021-8-25 16:29:54,CSCO,Corto,Reversa,59.89,59.95,0.06,833.33333,50
2021-8-25 16:29:53,TWTR,Corto,VRI,63.43,63.48,0.05,1000,50
2021-8-25 16:31:54,CSCO,Corto,Reversa,59.88,59.97,0.09,555.55556,50
2021-8-25 16:33:54,CSCO,Corto,Reversa,59.94,59.98,0.04,1250,50
2021-8-25 16:35:54,AMAT,Corto,VRI,132.68,132.785,0.105,476.19048,50
2021-8-25 16:35:54,CSCO,Corto,Reversa,59.94,59.995,0.055,909.09091,50
2021-8-25 16:35:54,ORCL,Corto,Vela de cola,88.17,88.31,0.14,357.14286,50
2021-8-25 16:37:55,AAPL,largo,Reversa,148.6,148.39,0.21,238.09524,50
2021-8-25 16:37:54,CSCO,Corto,Reversa,59.98,60.08,0.1,500,50
2021-8-25 16:37:54,KO,largo,Vela de cola,56.03,55.99,0.04,1250,50
2021-8-25 16:37:53,MET,largo,Vela de cola,62.235,62.18,0.055,909.09091,50
2021-8-25 16:37:53,MU,Corto,VRI,72.34,72.42,0.08,625,50
2021-8-25 16:37:53,UAL,largo,Vela de cola,47.6,47.48,0.12,416.66667,50
2021-8-25 16:39:55,AMAT,largo,Reversa,132.81,132.645,0.165,303.0303,50
2021-8-25 16:39:53,CSCO,Corto,Reversa,60.0784,60.15,0.0716,698.32402,50
2021-8-25 16:41:53,AMAT,largo,Reversa,132.68,132.42,0.26,192.30769,50
2021-8-25 16:41:54,AMD,largo,Reversa,108.2507,107.83,0.4207,118.84954,50
2021-8-25 16:41:54,AMD,Corto,Vela Elefante,107.83,108.2507,0.4207,118.84954,50
2021-8-25 16:41:54,C,Corto,Reversa,73.345,73.455,0.11,454.54545,50
2021-8-25 16:41:53,CSCO,Corto,Reversa,60.1025,60.19,0.0875,571.42857,50
2021-8-25 16:41:53,SBUX,largo,VRI,115.69,115.64,0.05,1000,50
2021-8-25 16:43:54,AMAT,largo,Reversa,132.65,132.31,0.34,147.05882,50
2021-8-25 16:43:53,AMD,largo,Reversa,107.95,107.74,0.21,238.09524,50
2021-8-25 16:43:53,AMD,Corto,VRI,107.74,107.95,0.21,238.09524,50
2021-8-25 16:43:53,C,Corto,Reversa,73.41,73.45,0.04,1250,50
2021-8-25 16:45:53,C,Corto,Reversa,73.43,73.5,0.07,714.28571,50
2021-8-25 16:45:53,VZ,Corto,VRI,54.97,54.98,0.01,5000,50
2021-8-25 16:45:53,XOM,Corto,Reversa,55.435,55.485,0.05,1000,50
2021-8-25 16:47:54,EBAY,largo,VRI,74.09,74.02,0.07,714.28571,50
2021-8-25 16:51:55,AMAT,Corto,VRI,131.92,132.13,0.21,238.09524,50
2021-8-25 16:51:55,QCOM,Corto,VRI,144.09,144.21,0.12,416.66667,50
2021-8-25 16:53:53,MS,Corto,Reversa,104.58,104.69,0.11,454.54545,50
2021-8-25 16:55:55,AMAT,largo,VRI,132.47,132.34,0.13,384.61538,50
2021-8-25 16:55:53,MS,Corto,Reversa,104.63,104.69,0.06,833.33333,50
2021-8-25 16:55:53,TWTR,largo,VRI,63.6,63.55,0.05,1000,50
2021-8-25 16:57:54,CSCO,Corto,VRI,59.945,59.97,0.025,2000,50
2021-8-25 17:01:54,MRK,largo,Vela de cola,77,76.96,0.04,1250,50
2021-8-25 17:03:54,AAPL,Corto,Vela de cola,148.4399,148.59,0.1501,333.11126,50
2021-8-25 17:03:54,C,Corto,VRI,73.2,73.289,0.089,561.79775,50
2021-8-25 17:03:53,WFC,largo,Reversa,49.105,49.0606,0.0444,1126.12613,50
2021-8-25 17:05:55,TWTR,largo,VRI,63.65,63.62,0.03,1666.66667,50
2021-8-25 17:05:54,XOM,largo,Vela de cola,55.42,55.38,0.04,1250,50
2021-8-25 17:07:54,LVS,largo,VRI,42.8399,42.78,0.0599,834.72454,50
2021-8-25 17:07:53,SNAP,Corto,Vela de cola,73.79,73.95,0.16,312.5,50
2021-8-25 17:07:54,UBER,largo,VRI,41.74,41.6576,0.0824,606.79612,50
2021-8-25 17:11:55,ORCL,largo,Vela de cola,88.45,88.37,0.08,625,50
2021-8-25 17:13:54,SNAP,Corto,Vela de cola,73.785,73.88,0.095,526.31579,50
2021-8-25 17:15:53,KO,Corto,Vela de cola,55.98,56,0.02,2500,50
2021-8-25 17:17:54,QCOM,Corto,Vela de cola,144,144.13,0.13,384.61538,50
2021-8-25 17:19:54,KO,largo,Vela Elefante,56.04,55.99,0.05,1000,50
2021-8-25 17:19:53,QCOM,Corto,Vela de cola,144.07,144.16,0.09,555.55556,50
2021-8-25 17:23:54,AMAT,largo,VRI,133.31,133.2,0.11,454.54545,50
2021-8-25 17:23:54,INTC,largo,VRI,53.86,53.845,0.015,3333.33333,50
2021-8-25 17:27:53,SNAP,largo,VRI,73.88,73.8168,0.0632,791.13924,50
2021-8-25 17:27:54,TWTR,largo,VRI,63.62,63.56,0.06,833.33333,50
2021-8-25 17:29:55,MS,largo,VRI,104.72,104.675,0.045,1111.11111,50
2021-8-25 17:29:53,SNAP,Corto,Vela de cola,73.81,73.8663,0.0563,888.09947,50
2021-8-25 17:31:55,AMD,largo,VRI,108.2,108.059,0.141,354.60993,50
2021-8-25 17:31:53,EBAY,largo,VRI,74.365,74.3,0.065,769.23077,50
2021-8-25 17:31:54,QCOM,Corto,Reversa,144.41,144.48,0.07,714.28571,50
2021-8-25 17:35:55,INTC,Corto,Vela de cola,53.86,53.89,0.03,1666.66667,50
2021-8-25 17:35:54,SNAP,largo,VRI,73.94,73.91,0.03,1666.66667,50
2021-8-25 17:37:54,EBAY,largo,VRI,74.42,74.381,0.039,1282.05128,50
2021-8-25 17:37:53,MET,Corto,Reversa,62.71,62.75,0.04,1250,50
2021-8-25 17:37:54,MS,Corto,Reversa,104.745,104.79,0.045,1111.11111,50
2021-8-25 17:39:53,C,Corto,Reversa,73.535,73.62,0.085,588.23529,50
2021-8-25 17:39:54,INTC,Corto,Vela de cola,53.815,53.8682,0.0532,939.84962,50
2021-8-25 17:39:53,MET,Corto,Reversa,62.73,62.76,0.03,1666.66667,50
2021-8-25 17:39:55,MS,Corto,Reversa,104.7679,104.83,0.0621,805.15298,50
2021-8-25 17:39:53,ORCL,largo,VRI,88.32,88.28,0.04,1250,50
2021-8-25 17:39:55,UBER,Corto,VRI,41.86,41.91,0.05,1000,50
2021-8-25 17:41:53,C,Corto,Reversa,73.59,73.675,0.085,588.23529,50
2021-8-25 17:41:54,MET,Corto,Reversa,62.745,62.79,0.045,1111.11111,50
2021-8-25 17:41:53,MS,Corto,Reversa,104.77,104.835,0.065,769.23077,50
2021-8-25 17:43:54,C,Corto,Reversa,73.66,73.72,0.06,833.33333,50
2021-8-25 17:43:54,MET,Corto,Reversa,62.78,62.81,0.03,1666.66667,50
2021-8-25 17:43:53,MS,Corto,Reversa,104.77,104.815,0.045,1111.11111,50
2021-8-25 17:45:54,C,Corto,Reversa,73.635,73.725,0.09,555.55556,50
2021-8-25 17:45:53,MS,Corto,Reversa,104.8,104.88,0.08,625,50
2021-8-25 17:47:55,C,Corto,Reversa,73.71,73.8,0.09,555.55556,50
2021-8-25 17:47:55,MS,Corto,Reversa,104.8501,104.9,0.0499,1002.00401,50
2021-8-25 17:49:55,C,Corto,Reversa,73.715,73.82,0.105,476.19048,50
2021-8-25 17:51:55,AMAT,largo,VRI,133.93,133.835,0.095,526.31579,50
2021-8-25 17:51:55,C,Corto,Reversa,73.715,73.77,0.055,909.09091,50
2021-8-25 17:51:55,EBAY,largo,Vela de cola,74.41,74.29,0.12,416.66667,50
2021-8-25 17:51:53,KO,Corto,Vela de cola,55.95,55.985,0.035,1428.57143,50
2021-8-25 17:53:55,AMD,Corto,VRI,107.83,107.92,0.09,555.55556,50
2021-8-25 17:53:54,C,Corto,Reversa,73.72,73.78,0.06,833.33333,50
2021-8-25 17:53:54,SBUX,Corto,VRI,115.64,115.66,0.02,2500,50
2021-8-25 17:55:53,C,Corto,Reversa,73.755,73.8,0.045,1111.11111,50
2021-8-25 17:55:53,GILD,largo,VRI,71.59,71.565,0.025,2000,50
2021-8-25 17:57:53,C,Corto,Reversa,73.78,73.86,0.08,625,50
2021-8-25 17:57:54,EBAY,largo,Vela de cola,74.3327,74.27,0.0627,797.44817,50
2021-8-25 17:59:54,CSCO,largo,VRI,60.19,60.16,0.03,1666.66667,50
2021-8-25 17:59:55,MRK,Corto,Reversa,76.93,76.9881,0.0581,860.5852,50
2021-8-25 18:01:53,C,Corto,VRI,73.765,73.79,0.025,2000,50
2021-8-25 18:01:53,MRK,Corto,Reversa,76.94,77.01,0.07,714.28571,50
2021-8-25 18:01:53,MS,Corto,VRI,104.83,104.868,0.038,1315.78947,50
2021-8-25 18:01:54,VZ,largo,Vela de cola,55.01,54.9828,0.0272,1838.23529,50
2021-8-25 18:03:53,KO,largo,Vela Elefante,56.02,55.99,0.03,1666.66667,50
2021-8-25 18:03:54,MRK,Corto,Reversa,76.955,77.01,0.055,909.09091,50
2021-8-25 18:03:53,MU,largo,Vela de cola,72.715,72.675,0.04,1250,50
2021-8-25 18:03:55,SBUX,largo,Reversa,115.57,115.49,0.08,625,50
2021-8-25 18:05:55,AMD,largo,Reversa,107.7743,107.66,0.1143,437.44532,50
2021-8-25 18:05:54,LVS,largo,VRI,43.115,43.09,0.025,2000,50
2021-8-25 18:05:53,MU,largo,Vela de cola,72.715,72.675,0.04,1250,50
2021-8-25 18:07:53,INTC,largo,Vela de cola,53.93,53.905,0.025,2000,50
2021-8-25 18:07:54,MS,largo,Vela de cola,104.86,104.815,0.045,1111.11111,50
2021-8-25 18:07:54,MU,largo,Vela de cola,72.74,72.69,0.05,1000,50
2021-8-25 18:09:54,EBAY,Corto,VRI,74.27,74.3199,0.0499,1002.00401,50
2021-8-25 18:09:55,INTC,largo,Vela de cola,53.94,53.915,0.025,2000,50
2021-8-25 18:09:53,LVS,Corto,VRI,43.07,43.0958,0.0258,1937.9845,50
2021-8-25 18:09:53,MS,largo,Vela de cola,104.867,104.82,0.047,1063.82979,50
2021-8-25 18:09:54,UAL,Corto,VRI,47.835,47.86,0.025,2000,50
2021-8-25 18:09:56,UBER,largo,Vela de cola,42,41.96,0.04,1250,50
2021-8-25 18:09:56,UBER,Corto,VRI,41.96,42,0.04,1250,50
2021-8-25 18:11:55,CSCO,Corto,VRI,60.14,60.17,0.03,1666.66667,50
2021-8-25 18:11:54,MS,largo,Vela de cola,104.85,104.81,0.04,1250,50
2021-8-25 18:11:53,SNAP,Corto,VRI,73.95,74,0.05,1000,50
2021-8-25 18:13:53,AAPL,Corto,Vela de cola,148.26,148.33,0.07,714.28571,50
2021-8-25 18:13:53,KO,Corto,Reversa,56.035,56.05,0.015,3333.33333,50
2021-8-25 18:13:54,MS,largo,Vela de cola,104.87,104.81,0.06,833.33333,50
2021-8-25 18:15:53,KO,Corto,Reversa,56.045,56.06,0.015,3333.33333,50
2021-8-25 18:15:54,MS,largo,Vela de cola,104.86,104.81,0.05,1000,50
2021-8-25 18:17:55,KO,Corto,Reversa,56.055,56.08,0.025,2000,50
2021-8-25 18:17:54,LVS,largo,Vela de cola,43.08,43.04,0.04,1250,50
2021-8-25 18:23:56,AMAT,largo,VRI,134.09,134.04,0.05,1000,50
2021-8-25 18:23:55,AMD,Corto,Vela de cola,107.75,107.84,0.09,555.55556,50
2021-8-25 18:23:53,CSCO,largo,Vela de cola,60.18,60.15,0.03,1666.66667,50
2021-8-25 18:23:55,MET,largo,VRI,63.075,63.03,0.045,1111.11111,50
2021-8-25 18:23:53,WFC,largo,VRI,49.5999,49.5647,0.0352,1420.45455,50
2021-8-26 15:33:58,KO,Corto,VRI,55.82,55.94,0.12,416.66667,50
2021-8-26 15:33:55,TWTR,Corto,VRI,63.95,64.03,0.08,625,50
2021-8-26 15:33:55,UAL,Corto,VRI,46.93,47.2199,0.2899,172.47327,50
2021-8-26 15:33:55,UBER,Corto,VRI,41.21,41.335,0.125,400,50
2021-8-26 15:33:58,VZ,largo,Vela Elefante,55.055,54.9,0.155,322.58065,50
2021-8-26 15:33:55,XOM,Corto,VRI,54.88,55.0737,0.1937,258.13113,50
2021-8-26 15:35:55,AMD,Corto,Vela Elefante,108,108.845,0.845,59.1716,50
2021-8-26 15:35:55,CSCO,Corto,Vela de cola,59.41,59.475,0.065,769.23077,50
2021-8-26 15:35:54,MRK,largo,Vela de cola,77.29,77.13,0.16,312.5,50
2021-8-26 15:35:54,VZ,largo,VRI,55.05,55.01,0.04,1250,50
2021-8-26 15:37:53,C,largo,VRI,73.57,73.37,0.2,250,50
2021-8-26 15:37:53,MET,Corto,Vela de cola,62.52,62.64,0.12,416.66667,50
2021-8-26 15:37:53,MS,largo,VRI,105.26,105.0583,0.2017,247.89291,50
2021-8-26 15:37:54,SNAP,Corto,Vela Elefante,74.05,74.39,0.34,147.05882,50
2021-8-26 15:37:53,WFC,Corto,Reversa,49.645,49.76,0.115,434.78261,50
2021-8-26 15:39:53,MRK,largo,Vela de cola,77.2,77.13,0.07,714.28571,50
2021-8-26 15:39:54,SBUX,largo,Reversa,114.96,114.79,0.17,294.11765,50
2021-8-26 15:39:54,SBUX,Corto,VRI,114.79,114.96,0.17,294.11765,50
2021-8-26 15:39:53,WFC,Corto,Reversa,49.6259,49.84,0.2141,233.53573,50
2021-8-26 15:41:53,GILD,largo,VRI,71.8,71.73,0.07,714.28571,50
2021-8-26 15:41:53,MRK,largo,Vela de cola,77.27,77.11,0.16,312.5,50
2021-8-26 15:41:55,SBUX,largo,Reversa,114.95,114.71,0.24,208.33333,50
2021-8-26 15:43:53,MET,Corto,Vela de cola,62.4,62.57,0.17,294.11765,50
2021-8-26 15:43:55,SBUX,largo,Reversa,114.88,114.67,0.21,238.09524,50
2021-8-26 15:45:53,MRK,largo,Vela de cola,77.18,77.1,0.08,625,50
2021-8-26 15:45:54,SBUX,largo,Reversa,115.05,114.76,0.29,172.41379,50
2021-8-26 15:47:54,AMAT,largo,Vela Elefante,133.1899,132.56,0.6299,79.37768,50
2021-8-26 15:47:54,INTC,largo,VRI,53.34,53.255,0.085,588.23529,50
2021-8-26 15:47:53,MS,Corto,Reversa,105.21,105.53,0.32,156.25,50
2021-8-26 15:47:53,QCOM,largo,VRI,142.8592,142.67,0.1892,264.27061,50
2021-8-26 15:47:54,SBUX,largo,Reversa,114.92,114.8,0.12,416.66667,50
2021-8-26 15:47:55,TWTR,Corto,Vela de cola,64.08,64.2499,0.1699,294.29076,50
2021-8-26 15:47:54,UBER,largo,Vela Elefante,41.77,41.52,0.25,200,50
2021-8-26 15:49:54,LVS,largo,VRI,43.8,43.71,0.09,555.55556,50
2021-8-26 15:49:55,MET,largo,VRI,62.665,62.56,0.105,476.19048,50
2021-8-26 15:49:55,MS,Corto,Reversa,105.45,105.6089,0.1589,314.66331,50
2021-8-26 15:49:53,ORCL,largo,Vela de cola,89.02,88.87,0.15,333.33333,50
