Fecha,Símbolo,Direccion,Jugada,Entrada,Stop,Riesgo,lotes,RU
2022-1-18 19:44:46,JPM,Corto,VBS3,150.97,151.76,0.79,63.29114,50
2022-1-18 19:44:46,MRK,largo,VBS3,81.895,81.7,0.195,256.41026,50
2022-1-18 19:44:47,MS,Corto,VBS3,93.0467,93.83,0.7833,63.8325,50
2022-1-18 19:44:47,SBUX,Corto,VBS3,97.95,98.16,0.21,238.09524,50
2022-1-18 19:44:47,SBUX,Corto,VBS_ADX,97.95,98.16,0.21,238.09524,50
2022-1-18 19:44:48,SNAP,Corto,VBS3,35.755,36,0.245,204.08163,50
2022-1-18 19:44:48,SNAP,Corto,VBS_ADX,35.755,36,0.245,204.08163,50
2022-1-19 15:59:51,QCOM,Corto,VBS3,179.26,180.715,1.455,34.36426,50
2022-1-19 16:14:50,UBER,Corto,VBS3,38.15,38.66,0.51,98.03922,50
2022-1-19 16:44:49,GILD,Corto,VBS_ADX,69.425,69.64,0.215,232.55814,50
2022-1-19 16:44:51,KO,Corto,VBS3,60.595,60.865,0.27,185.18519,50
2022-1-19 16:59:50,GILD,Corto,VBS3,69.51,69.96,0.45,111.11111,50
2022-1-19 16:59:50,GILD,Corto,VBS_ADX,69.51,69.96,0.45,111.11111,50
2022-1-19 16:59:50,JPM,Corto,VBS3,149.45,150.04,0.59,84.74576,50
2022-1-19 16:59:50,JPM,Corto,VBS_ADX,149.45,150.04,0.59,84.74576,50
2022-1-19 16:59:50,KO,Corto,VBS3,60.77,60.95,0.18,277.77778,50
2022-1-19 16:59:51,SBUX,Corto,VBS3,97.79,98.26,0.47,106.38298,50
2022-1-19 16:59:51,SBUX,Corto,VBS_ADX,97.79,98.26,0.47,106.38298,50
2022-1-19 17:14:50,C,Corto,VBS3,64.535,64.83,0.295,169.49153,50
2022-1-19 17:14:49,GILD,Corto,VBS3,69.73,69.935,0.205,243.90244,50
2022-1-19 17:14:49,GILD,Corto,VBS_ADX,69.73,69.935,0.205,243.90244,50
2022-1-19 17:14:50,JPM,Corto,VBS3,149.708,150.49,0.782,63.93862,50
2022-1-19 17:14:50,JPM,Corto,VBS_ADX,149.708,150.49,0.782,63.93862,50
2022-1-19 17:14:50,WFC,Corto,VBS3,56.49,56.81,0.32,156.25,50
2022-1-19 17:29:50,C,Corto,VBS3,64.605,64.89,0.285,175.4386,50
2022-1-19 17:29:50,C,Corto,VBS_ADX,64.605,64.89,0.285,175.4386,50
2022-1-19 17:29:50,JPM,Corto,VBS3,150.15,150.8199,0.6699,74.63801,50
2022-1-19 17:29:49,MRK,Corto,NBR,81.3705,81.72,0.3495,143.06152,50
2022-1-19 17:44:50,C,Corto,VBS3,64.64,64.84,0.2,250,50
2022-1-19 17:44:50,C,Corto,VBS_ADX,64.64,64.84,0.2,250,50
2022-1-19 17:44:51,KO,Corto,VBS3,60.85,60.9775,0.1275,392.15686,50
2022-1-19 17:44:50,TWTR,Corto,VBS3,37.095,37.44,0.345,144.92754,50
2022-1-19 17:59:50,CSCO,Corto,VBS3,59.03,59.27,0.24,208.33333,50
2022-1-19 17:59:50,GILD,Corto,VBS_ADX,69.77,70.04,0.27,185.18519,50
2022-1-19 17:59:51,INTC,Corto,VBS_ADX,53.895,54.1,0.205,243.90244,50
2022-1-19 17:59:50,NKE,Corto,VBS3,146.23,147.17,0.94,53.19149,50
2022-1-19 17:59:51,SNAP,Corto,VBS3,35.19,35.485,0.295,169.49153,50
2022-1-19 17:59:51,SNAP,Corto,VBS_ADX,35.19,35.485,0.295,169.49153,50
2022-1-19 17:59:50,TWTR,Corto,VBS3,37.3898,37.58,0.1902,262.88118,50
2022-1-19 18:14:50,AAPL,Corto,VBS3,168.49,169.62,1.13,44.24779,50
2022-1-19 18:14:50,AAPL,Corto,VBS_ADX,168.49,169.62,1.13,44.24779,50
2022-1-19 18:14:50,AMD,Corto,VBS3,128.94,130.27,1.33,37.59398,50
2022-1-19 18:14:50,AMD,Corto,VBS_ADX,128.94,130.27,1.33,37.59398,50
2022-1-19 18:14:51,INTC,Corto,VBS3,54.0141,54.33,0.3159,158.27794,50
2022-1-19 18:14:51,INTC,Corto,VBS_ADX,54.0141,54.33,0.3159,158.27794,50
2022-1-19 18:14:50,NKE,Corto,VBS3,146.78,147.44,0.66,75.75758,50
2022-1-19 18:14:50,QCOM,Corto,VBS3,172.95,175.2,2.25,22.22222,50
2022-1-19 18:14:50,QCOM,Corto,VBS_ADX,172.95,175.2,2.25,22.22222,50
2022-1-19 18:14:51,SNAP,Corto,VBS3,35.32,35.95,0.63,79.36508,50
2022-1-19 18:14:51,SNAP,Corto,VBS_ADX,35.32,35.95,0.63,79.36508,50
2022-1-19 18:14:50,UAL,Corto,VBS3,44.62,44.9657,0.3457,144.63408,50
2022-1-19 18:14:50,UAL,Corto,VBS_ADX,44.62,44.9657,0.3457,144.63408,50
2022-1-19 18:14:51,UBER,Corto,VBS3,37.785,38.15,0.365,136.9863,50
2022-1-19 18:29:52,AAPL,Corto,VBS3,168.7236,169.1245,0.4009,124.71938,50
2022-1-19 18:29:52,AAPL,Corto,VBS_ADX,168.7236,169.1245,0.4009,124.71938,50
2022-1-19 18:29:50,AMAT,Corto,VBS3,146.03,147.67,1.64,30.4878,50
2022-1-19 18:29:50,AMAT,Corto,VBS_ADX,146.03,147.67,1.64,30.4878,50
2022-1-19 18:29:51,AMD,Corto,VBS3,130.03,130.84,0.81,61.7284,50
2022-1-19 18:29:51,AMD,Corto,VBS_ADX,130.03,130.84,0.81,61.7284,50
2022-1-19 18:29:51,CVX,largo,VBS3,129.91,129.58,0.33,151.51515,50
2022-1-19 18:29:51,INTC,Corto,VBS3,54.31,54.4517,0.1417,352.85815,50
2022-1-19 18:29:51,INTC,Corto,VBS_ADX,54.31,54.4517,0.1417,352.85815,50
2022-1-19 18:29:51,MU,Corto,VBS3,91.03,91.43,0.4,125,50
2022-1-19 18:29:50,QCOM,Corto,VBS3,174.35,175.75,1.4,35.71429,50
2022-1-19 18:29:50,QCOM,Corto,VBS_ADX,174.35,175.75,1.4,35.71429,50
2022-1-19 18:29:51,SNAP,Corto,VBS_ADX,35.91,36.24,0.33,151.51515,50
2022-1-19 18:29:51,UAL,Corto,VBS3,44.96,45.145,0.185,270.27027,50
2022-1-19 18:29:51,UAL,Corto,VBS_ADX,44.96,45.145,0.185,270.27027,50
2022-1-19 18:44:50,AAPL,Corto,VBS3,168.855,169.17,0.315,158.73016,50
2022-1-19 18:44:50,AAPL,Corto,VBS_ADX,168.855,169.17,0.315,158.73016,50
2022-1-19 18:44:50,AMAT,Corto,VBS3,147.11,148.275,1.165,42.91845,50
2022-1-19 18:44:50,AMAT,Corto,VBS_ADX,147.11,148.275,1.165,42.91845,50
2022-1-19 18:44:49,AMD,Corto,VBS3,130.3,131.05,0.75,66.66667,50
2022-1-19 18:44:49,AMD,Corto,VBS_ADX,130.3,131.05,0.75,66.66667,50
2022-1-19 18:44:49,QCOM,Corto,VBS3,175,176.26,1.26,39.68254,50
2022-1-19 18:44:49,QCOM,Corto,VBS_ADX,175,176.26,1.26,39.68254,50
2022-1-19 18:44:49,VZ,largo,VBS3,53.52,53.4114,0.1086,460.40516,50
2022-1-19 18:59:49,CVX,largo,VBS3,129.82,129.545,0.275,181.81818,50
2022-1-19 19:14:49,ORCL,Corto,VBS3,84.75,85.03,0.28,178.57143,50
2022-1-19 19:14:49,ORCL,Corto,VBS_ADX,84.75,85.03,0.28,178.57143,50
2022-1-19 19:14:48,WFC,Corto,VBS3,56.26,56.38,0.12,416.66667,50
2022-1-19 19:29:49,C,Corto,VBS3,64.59,64.735,0.145,344.82759,50
2022-1-19 19:29:49,C,Corto,VBS_ADX,64.59,64.735,0.145,344.82759,50
2022-1-19 19:29:49,JPM,Corto,VBS3,149.83,150.35,0.52,96.15385,50
2022-1-19 19:44:49,WMT,largo,VBS_ADX,144.56,144.25,0.31,161.29032,50
2022-1-19 19:59:49,MS,largo,VBS3,96.45,96.15,0.3,166.66667,50
2022-1-19 19:59:48,NUGT,largo,VBS3,52.72,52.46,0.26,192.30769,50
2022-1-19 20:14:49,DIS,Largo,NBR,151.8,151.18,0.62,80.64516,50
2022-1-19 20:14:49,NUGT,largo,VBS3,52.63,52.3,0.33,151.51515,50
2022-1-19 20:59:48,AMAT,Corto,VBS3,144.3614,145.4799,1.1185,44.70273,50
2022-1-19 20:59:48,AMAT,Corto,VBS_ADX,144.3614,145.4799,1.1185,44.70273,50
2022-1-19 20:59:49,CSCO,Corto,VBS3,59.07,59.29,0.22,227.27273,50
2022-1-19 20:59:49,GILD,Corto,VBS3,69.475,69.6,0.125,400,50
2022-1-19 20:59:49,GILD,Corto,VBS_ADX,69.475,69.6,0.125,400,50
2022-1-19 21:15:01,C,Corto,VBS3,64.3236,64.63,0.3064,163.18538,50
2022-1-19 21:15:01,C,Corto,VBS_ADX,64.3236,64.63,0.3064,163.18538,50
2022-1-19 21:15:01,GILD,Corto,VBS3,69.49,69.57,0.08,625,50
2022-1-19 21:15:01,GILD,Corto,VBS_ADX,69.49,69.57,0.08,625,50
2022-1-19 21:15:01,JPM,Corto,VBS3,149.39,149.7452,0.3552,140.76577,50
2022-1-19 21:15:02,MET,Corto,VBS3,67.1,67.36,0.26,192.30769,50
2022-1-19 21:15:02,MET,Corto,VBS_ADX,67.1,67.36,0.26,192.30769,50
2022-1-19 21:15:02,MU,Corto,VBS3,90.58,90.9293,0.3493,143.14343,50
2022-1-19 21:15:02,MU,Corto,VBS_ADX,90.58,90.9293,0.3493,143.14343,50
2022-1-19 21:15:01,QCOM,Corto,VBS3,173.64,174.96,1.32,37.87879,50
2022-1-19 21:15:01,SBUX,Corto,VBS3,97.46,97.715,0.255,196.07843,50
2022-1-19 21:15:01,SBUX,Corto,VBS_ADX,97.46,97.715,0.255,196.07843,50
2022-1-19 21:29:48,C,Corto,VBS3,64.47,64.635,0.165,303.0303,50
2022-1-19 21:29:48,C,Corto,VBS_ADX,64.47,64.635,0.165,303.0303,50
2022-1-19 21:29:49,MET,Corto,VBS3,67.15,67.35,0.2,250,50
2022-1-19 21:29:49,MET,Corto,VBS_ADX,67.15,67.35,0.2,250,50
2022-1-19 21:29:49,QCOM,Corto,VBS3,174.295,174.92,0.625,80,50
2022-1-20 16:49:50,AMD,Corto,VBS3,127.02,127.519,0.499,100.2004,50
2022-1-20 16:49:49,GILD,Corto,VBS3,68.78,68.91,0.13,384.61538,50
2022-1-20 16:49:49,GILD,Corto,VBS_ADX,68.78,68.91,0.13,384.61538,50
2022-1-20 16:49:50,INTC,Corto,VBS3,53.93,54.04,0.11,454.54545,50
2022-1-20 16:49:48,KO,largo,VBS3,61.27,61.17,0.1,500,50
2022-1-20 16:49:50,MET,Corto,VBS_ADX,67.425,67.565,0.14,357.14286,50
2022-1-20 16:49:49,MU,Corto,VBS3,89.46,89.742,0.282,177.30496,50
2022-1-20 16:49:49,QCOM,Corto,VBS3,173.3,173.61,0.31,161.29032,50
2022-1-21 15:44:48,CVX,Largo,NBR,128.15,126.37,1.78,28.08989,50
2022-1-21 15:44:49,MOMO,Largo,NBR,9.56,9.3347,0.2253,221.92632,50
2022-1-21 15:44:49,MRK,Largo,NBR,81.52,80.8,0.72,69.44444,50
2022-1-21 15:44:48,NKE,Largo,NBR,145.8,143.82,1.98,25.25253,50
2022-1-21 15:44:48,VZ,Largo,NBR,53.82,53.51,0.31,161.29032,50
2022-1-21 16:14:47,GILD,Corto,VBS_ADX,68.406,68.72,0.314,159.23567,50
2022-1-21 16:14:48,WFC,Corto,VBS_ADX,53.98,54.43,0.45,111.11111,50
2022-1-21 16:29:48,DIS,Corto,VBS_ADX,136.7797,138.49,1.7103,29.23464,50
2022-1-21 16:29:48,WFC,Corto,VBS_ADX,54.04,54.325,0.285,175.4386,50
2022-1-21 16:44:48,DIS,Corto,VBS_ADX,137.58,138.76,1.18,42.37288,50
2022-1-21 16:44:47,EBAY,Corto,VBS3,60.62,61.26,0.64,78.125,50
2022-1-21 16:44:48,LVS,Corto,NBR,44,44.4307,0.4307,116.09009,50
2022-1-21 16:44:49,QCOM,Corto,VBS3,166.73,169.59,2.86,17.48252,50
2022-1-21 16:44:49,QCOM,Corto,VBS_ADX,166.73,169.59,2.86,17.48252,50
2022-1-21 16:44:49,WFC,Corto,VBS3,54.18,54.805,0.625,80,50
2022-1-21 16:44:49,WFC,Corto,VBS_ADX,54.18,54.805,0.625,80,50
2022-1-21 16:59:48,AAPL,Corto,VBS3,164.67,165.84,1.17,42.73504,50
2022-1-21 16:59:48,AMAT,Corto,VBS_ADX,139.44,141.43,1.99,25.12563,50
2022-1-21 16:59:48,AMD,Corto,VBS3,121.91,124.12,2.21,22.62443,50
2022-1-21 16:59:48,DIS,Corto,VBS_ADX,138.095,139.67,1.575,31.74603,50
2022-1-21 16:59:47,EBAY,Corto,VBS3,60.83,61.34,0.51,98.03922,50
2022-1-21 16:59:48,MET,Corto,VBS_ADX,65.56,66.03,0.47,106.38298,50
2022-1-21 16:59:49,MU,Corto,VBS3,84.0004,84.98,0.9796,51.04124,50
2022-1-21 16:59:49,MU,Corto,VBS_ADX,84.0004,84.98,0.9796,51.04124,50
2022-1-21 16:59:48,NKE,Corto,VBS_ADX,144.66,145.83,1.17,42.73504,50
2022-1-21 16:59:48,ORCL,Corto,VBS3,82.65,83.105,0.455,109.89011,50
2022-1-21 16:59:49,QCOM,Corto,VBS3,168.72,171.17,2.45,20.40816,50
2022-1-21 16:59:49,QCOM,Corto,VBS_ADX,168.72,171.17,2.45,20.40816,50
2022-1-21 16:59:48,TWTR,Corto,VBS_ADX,36.28,36.53,0.25,200,50
2022-1-21 16:59:47,UAL,Corto,VBS3,42.49,42.94,0.45,111.11111,50
2022-1-21 16:59:48,UBER,Corto,VBS_ADX,36.64,37.1,0.46,108.69565,50
2022-1-21 16:59:49,WFC,Corto,VBS3,54.47,55,0.53,94.33962,50
2022-1-21 16:59:49,WFC,Corto,VBS_ADX,54.47,55,0.53,94.33962,50
2022-1-21 17:14:50,AMAT,Corto,VBS3,140.01,141.9,1.89,26.45503,50
2022-1-21 17:14:50,AMAT,Corto,VBS_ADX,140.01,141.9,1.89,26.45503,50
2022-1-21 17:14:49,CSCO,Corto,VBS3,57.57,57.805,0.235,212.76596,50
2022-1-21 17:14:49,DIS,Corto,VBS3,138.559,139.75,1.191,41.98153,50
2022-1-21 17:14:49,DIS,Corto,VBS_ADX,138.559,139.75,1.191,41.98153,50
2022-1-21 17:14:48,JPM,Corto,VBS3,146.53,147.15,0.62,80.64516,50
2022-1-21 17:14:48,MET,Corto,VBS_ADX,65.87,66.25,0.38,131.57895,50
2022-1-21 17:14:49,MU,Corto,VBS3,84.105,85.02,0.915,54.64481,50
2022-1-21 17:14:49,ORCL,Corto,VBS3,82.77,83.17,0.4,125,50
2022-1-21 17:14:50,QCOM,Corto,VBS_ADX,169.61,171.58,1.97,25.38071,50
2022-1-21 17:14:49,WFC,Corto,VBS3,54.48,54.9002,0.4202,118.99096,50
2022-1-21 17:14:49,WFC,Corto,VBS_ADX,54.48,54.9002,0.4202,118.99096,50
2022-1-21 17:14:49,WMT,Corto,VBS3,141.69,142.12,0.43,116.27907,50
2022-1-21 17:29:49,AAPL,Corto,NBR,165.19,166.33,1.14,43.85965,50
2022-1-21 17:29:49,AMAT,Corto,VBS_ADX,140.1232,141.84,1.7168,29.12395,50
2022-1-21 17:29:49,AMAT,Corto,NBR,140.1232,141.84,1.7168,29.12395,50
2022-1-21 17:29:49,CVX,Corto,NBR,127.81,128.4,0.59,84.74576,50
2022-1-21 17:29:48,DIS,Corto,VBS3,139.315,140.87,1.555,32.15434,50
2022-1-21 17:29:48,DIS,Corto,VBS_ADX,139.315,140.87,1.555,32.15434,50
2022-1-21 17:29:48,INTC,Corto,NBR,52.745,53.09,0.345,144.92754,50
2022-1-21 17:29:48,JPM,Corto,VBS3,146.72,147.22,0.5,100,50
2022-1-21 17:29:47,MET,Corto,VBS_ADX,66.06,66.38,0.32,156.25,50
2022-1-21 17:29:48,MU,Corto,VBS3,84.21,85.14,0.93,53.76344,50
2022-1-21 17:29:48,ORCL,Corto,VBS3,82.775,83.05,0.275,181.81818,50
2022-1-21 17:29:47,WFC,Corto,VBS3,54.66,54.97,0.31,161.29032,50
2022-1-21 17:29:47,WFC,Corto,VBS_ADX,54.66,54.97,0.31,161.29032,50
2022-1-21 17:59:49,MET,largo,VBS3,67.73,67.41,0.32,156.25,50
2022-1-21 17:59:49,MET,largo,VBS_ADX,67.73,67.41,0.32,156.25,50
2022-1-21 18:29:47,MET,largo,VBS3,67.73,67.41,0.32,156.25,50
2022-1-21 18:29:47,MET,largo,VBS_ADX,67.73,67.41,0.32,156.25,50
2022-1-21 18:44:48,MOMO,Corto,VBS3,9.22,9.275,0.055,909.09091,50
2022-1-21 18:44:48,NKE,Largo,NBR,144.97,144.1,0.87,57.47126,50
2022-1-21 19:14:48,CSCO,Corto,VBS3,57.04,57.24,0.2,250,50
2022-1-21 19:44:47,KO,Corto,VBS3,60.58,60.72,0.14,357.14286,50
2022-1-21 19:44:48,WFC,Corto,VBS3,54.04,54.23,0.19,263.15789,50
2022-1-21 19:44:48,WMT,Corto,VBS3,141.24,141.46,0.22,227.27273,50
2022-1-21 19:59:48,AAPL,Corto,VBS3,163.77,164.53,0.76,65.78947,50
2022-1-21 19:59:48,AMD,Corto,VBS3,121.7504,122.63,0.8796,56.84402,50
2022-1-21 19:59:49,CVX,Corto,VBS3,127.6,128.01,0.41,121.95122,50
2022-1-21 19:59:48,DIS,Corto,VBS3,138.78,139.26,0.48,104.16667,50
2022-1-21 19:59:48,JPM,Corto,VBS3,145.66,146.05,0.39,128.20513,50
2022-1-21 19:59:48,LVS,Corto,VBS3,44.1,44.295,0.195,256.41026,50
2022-1-21 19:59:49,NKE,Corto,VBS3,144.35,144.89,0.54,92.59259,50
2022-1-21 19:59:49,QCOM,Corto,VBS3,167.12,168.21,1.09,45.87156,50
2022-1-21 19:59:48,TWTR,Corto,VBS3,35.355,35.55,0.195,256.41026,50
2022-1-21 19:59:48,TWTR,Corto,VBS_ADX,35.355,35.55,0.195,256.41026,50
2022-1-21 19:59:48,UAL,Corto,VBS3,42.05,42.225,0.175,285.71429,50
2022-1-21 20:14:49,AAPL,Corto,VBS3,163.7,164.3299,0.6299,79.37768,50
2022-1-21 20:14:48,AMD,Corto,VBS3,121.62,122.5499,0.9299,53.76922,50
2022-1-21 20:14:47,GILD,Corto,VBS3,68.1215,68.29,0.1685,296.73591,50
2022-1-21 20:14:47,TWTR,Corto,VBS3,35.41,35.68,0.27,185.18519,50
2022-1-21 20:14:47,TWTR,Corto,VBS_ADX,35.41,35.68,0.27,185.18519,50
2022-1-21 20:44:49,KO,Corto,VBS3,60.645,60.74,0.095,526.31579,50
2022-1-21 20:44:47,MRK,Corto,VBS3,79.94,80.0879,0.1479,338.06626,50
2022-1-21 20:59:47,XOM,Largo,NBR,72.29,72.015,0.275,181.81818,50
2022-1-21 21:14:49,XOM,Largo,NBR,72.14,71.79,0.35,142.85714,50
2022-1-21 21:44:48,AMAT,Corto,VBS3,135.86,137.365,1.505,33.22259,50
2022-1-21 21:44:48,AMAT,Corto,VBS_ADX,135.86,137.365,1.505,33.22259,50
2022-1-21 21:44:49,AMD,Corto,VBS3,119.41,120.91,1.5,33.33333,50
2022-1-21 21:44:48,CSCO,Corto,VBS3,56.695,56.98,0.285,175.4386,50
2022-1-21 21:44:48,CSCO,Corto,VBS_ADX,56.695,56.98,0.285,175.4386,50
2022-1-21 21:44:48,DIS,Corto,VBS3,137.29,138.41,1.12,44.64286,50
2022-1-21 21:44:47,EBAY,Corto,VBS3,59.495,59.9,0.405,123.45679,50
2022-1-21 21:44:48,MU,Corto,VBS3,81.97,82.75,0.78,64.10256,50
2022-1-21 21:44:48,ORCL,Corto,VBS3,82.365,82.71,0.345,144.92754,50
2022-1-21 21:59:49,C,Corto,VBS3,63.01,63.42,0.41,121.95122,50
2022-1-21 21:59:47,DIS,Corto,VBS3,137.3,138.14,0.84,59.52381,50
2022-1-21 21:59:47,DIS,Corto,VBS_ADX,137.3,138.14,0.84,59.52381,50
2022-1-21 21:59:48,EBAY,Corto,VBS3,59.58,59.82,0.24,208.33333,50
2022-1-21 21:59:48,JPM,Corto,VBS3,144.75,145.45,0.7,71.42857,50
2022-1-21 21:59:48,MOMO,Corto,VBS3,9.09,9.16,0.07,714.28571,50
2022-1-21 21:59:48,MS,Corto,VBS3,98.47,99.14,0.67,74.62687,50
2022-1-21 21:59:48,NUGT,Corto,VBS3,49.18,49.65,0.47,106.38298,50
2022-1-21 21:59:48,NUGT,Corto,VBS_ADX,49.18,49.65,0.47,106.38298,50
2022-1-21 21:59:47,UAL,Corto,VBS3,41.55,41.875,0.325,153.84615,50
2022-1-21 21:59:48,VZ,Corto,VBS3,53.12,53.3,0.18,277.77778,50
2022-1-21 21:59:48,WFC,Corto,VBS3,53.54,53.81,0.27,185.18519,50
2022-1-21 21:59:48,WFC,Corto,VBS_ADX,53.54,53.81,0.27,185.18519,50
2022-1-21 21:59:47,WMT,Corto,VBS3,140.16,140.55,0.39,128.20513,50
2022-1-21 21:59:48,XOM,Corto,VBS3,71.98,72.44,0.46,108.69565,50
2022-1-21 22:14:48,C,Corto,VBS3,63.01,63.455,0.445,112.35955,50
2022-1-21 22:14:47,DIS,Corto,VBS3,137.3,138.14,0.84,59.52381,50
2022-1-21 22:14:47,DIS,Corto,VBS_ADX,137.3,138.14,0.84,59.52381,50
2022-1-21 22:14:49,EBAY,Corto,VBS3,59.51,59.82,0.31,161.29032,50
2022-1-21 22:14:48,JPM,Corto,VBS3,144.75,145.47,0.72,69.44444,50
2022-1-21 22:14:49,MOMO,Corto,VBS3,9.09,9.16,0.07,714.28571,50
2022-1-21 22:14:48,MS,Corto,VBS3,98.47,99.15,0.68,73.52941,50
2022-1-21 22:14:48,NUGT,Corto,VBS3,49.18,49.65,0.47,106.38298,50
2022-1-21 22:14:48,NUGT,Corto,VBS_ADX,49.18,49.65,0.47,106.38298,50
2022-1-21 22:14:48,UAL,Corto,VBS3,41.55,41.875,0.325,153.84615,50
2022-1-21 22:14:48,VZ,Corto,VBS3,53.12,53.305,0.185,270.27027,50
2022-1-21 22:14:48,WFC,Corto,VBS3,53.54,53.81,0.27,185.18519,50
2022-1-21 22:14:48,WFC,Corto,VBS_ADX,53.54,53.81,0.27,185.18519,50
2022-1-21 22:14:48,XOM,Corto,VBS3,71.98,72.44,0.46,108.69565,50
2022-1-21 22:29:49,C,Corto,VBS3,63.01,63.455,0.445,112.35955,50
2022-1-21 22:29:49,DIS,Corto,VBS3,137.3,138.14,0.84,59.52381,50
2022-1-21 22:29:49,DIS,Corto,VBS_ADX,137.3,138.14,0.84,59.52381,50
2022-1-21 22:29:48,EBAY,Corto,VBS3,59.51,59.82,0.31,161.29032,50
2022-1-21 22:29:48,JPM,Corto,VBS3,144.75,145.47,0.72,69.44444,50
2022-1-21 22:29:49,MOMO,Corto,VBS3,9.09,9.16,0.07,714.28571,50
2022-1-21 22:29:49,MS,Corto,VBS3,98.47,99.15,0.68,73.52941,50
2022-1-21 22:29:48,NUGT,Corto,VBS3,49.18,49.65,0.47,106.38298,50
2022-1-21 22:29:48,NUGT,Corto,VBS_ADX,49.18,49.65,0.47,106.38298,50
2022-1-21 22:29:48,UAL,Corto,VBS3,41.55,41.875,0.325,153.84615,50
2022-1-21 22:29:48,VZ,Corto,VBS3,53.12,53.305,0.185,270.27027,50
2022-1-21 22:29:49,WFC,Corto,VBS3,53.54,53.81,0.27,185.18519,50
2022-1-21 22:29:49,WFC,Corto,VBS_ADX,53.54,53.81,0.27,185.18519,50
2022-1-21 22:29:48,XOM,Corto,VBS3,71.98,72.44,0.46,108.69565,50
2022-1-21 22:44:49,C,Corto,VBS3,63.01,63.455,0.445,112.35955,50
2022-1-21 22:44:48,DIS,Corto,VBS3,137.3,138.14,0.84,59.52381,50
2022-1-21 22:44:48,DIS,Corto,VBS_ADX,137.3,138.14,0.84,59.52381,50
2022-1-21 22:44:48,EBAY,Corto,VBS3,59.51,59.82,0.31,161.29032,50
2022-1-21 22:44:47,JPM,Corto,VBS3,144.75,145.47,0.72,69.44444,50
2022-1-21 22:44:48,MOMO,Corto,VBS3,9.09,9.16,0.07,714.28571,50
2022-1-21 22:44:49,MS,Corto,VBS3,98.47,99.15,0.68,73.52941,50
2022-1-21 22:44:49,NUGT,Corto,VBS3,49.18,49.65,0.47,106.38298,50
2022-1-21 22:44:49,NUGT,Corto,VBS_ADX,49.18,49.65,0.47,106.38298,50
2022-1-21 22:44:48,UAL,Corto,VBS3,41.55,41.875,0.325,153.84615,50
2022-1-21 22:44:48,VZ,Corto,VBS3,53.12,53.305,0.185,270.27027,50
2022-1-21 22:44:48,WFC,Corto,VBS3,53.54,53.81,0.27,185.18519,50
2022-1-21 22:44:48,WFC,Corto,VBS_ADX,53.54,53.81,0.27,185.18519,50
2022-1-21 22:44:48,XOM,Corto,VBS3,71.98,72.44,0.46,108.69565,50
2022-1-21 23:14:48,C,Corto,VBS3,63.01,63.455,0.445,112.35955,50
2022-1-21 23:14:48,DIS,Corto,VBS3,137.3,138.14,0.84,59.52381,50
2022-1-21 23:14:48,DIS,Corto,VBS_ADX,137.3,138.14,0.84,59.52381,50
2022-1-21 23:14:48,EBAY,Corto,VBS3,59.51,59.82,0.31,161.29032,50
2022-1-21 23:14:49,JPM,Corto,VBS3,144.75,145.47,0.72,69.44444,50
